hostname,hostid,sy_name,hd_name,hip_name,tic_id,gaia_dr3_id,st_spectype,st_teff,st_rad,st_mass,st_lum,st_dens,st_logg,st_age,st_met,st_metratio,st_radv,st_rotp,st_vsin,st_log_rhk
Sun,10,Solar System,,,,,G2 V,5772,1,1,0,1.408,4.438,4.567,0,[Fe/H],0,25.38,1.997,-4.96
